Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Cinnamomum bodinieri,PROFITMAX,FALSE,FALSE,Liu et al. (2010),NA,1616,Cinnamomum,bodinieri,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Cinnamomum_bodinieri,16,-1.5149571512033095,-0.8640626914043401,-2.393700819624735,65.24736817333984,3.6861842294100957,0.0012177733367266593,2.781728781833332e-4,107.33285995073867,-1.5149571567328848,2.44408095044859,TRUE,14.113310106894458,0.12594281077278388,NA
Cinnamomum bodinieri,PROFITMAX,FALSE,FALSE,Liu et al. (2010),NA,1616,Cinnamomum,bodinieri,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Cinnamomum_bodinieri,16,-1.5149571512033095,-0.8640626914043401,-2.393700819624735,65.24736817333984,3.6861842294100957,0.0012177733367266593,2.781728781833332e-4,107.33285995073867,-1.5149571567328848,2.44408095044859,FALSE,14.113310106894458,NA,NA
