Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Cinnamomum bodinieri,CGAIN,FALSE,FALSE,Liu et al. (2010),Cinnamomum,bodinieri,NA,11.203617269952268,-2.99,-0.153,3.479220248166671e-4,0.23549824227087374,13.39443074,98.90580209533125,-1.3658618017224333,39.15024452924456,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-0.2454797209934659,1.0000000006811036,TRUE,19.99992631970616,0.1,16.639765091148604
Cinnamomum bodinieri,CGAIN,FALSE,FALSE,Liu et al. (2010),Cinnamomum,bodinieri,NA,11.203617269952268,-2.99,-0.153,3.479220248166671e-4,0.23549824227087374,13.39443074,98.90580209533125,-1.3658618017224333,39.15024452924456,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-0.2454797209934659,1.0000000006811036,FALSE,14.999951500705452,NA,0.635125682132001
