Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Platycarya longipes,CMAX,FALSE,FALSE,Liu et al. (2010),Platycarya,longipes,NA,1617,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Platycarya_longipes,15,-1.25167100212903,-0.758485753083537,-3.16693552054019,55.1017805724124,-1.2516710161840265,1.204429001295997,TRUE,2.2338135840761377,0.1,35.41019662496846
Platycarya longipes,CMAX,FALSE,FALSE,Liu et al. (2010),Platycarya,longipes,NA,1617,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Platycarya_longipes,15,-1.25167100212903,-0.758485753083537,-3.16693552054019,55.1017805724124,-1.2516710161840265,1.204429001295997,FALSE,3.8254899340721966,NA,0.6929966795649211
