Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Broussonetia papyrifera,PROFITMAX,FALSE,FALSE,Liu et al. (2010),Broussonetia,papyrifera,NA,15.725072505658591,-3.928745039826693,-0.75,3.479220248166671e-4,0.23313535844195693,30.21905640515592,85.40257200174021,-1.6531228764674446,84.26,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-0.818462492670675,1.0000000273873706,TRUE,4.373428279121421,0.1,NA
Broussonetia papyrifera,PROFITMAX,FALSE,FALSE,Liu et al. (2010),Broussonetia,papyrifera,NA,15.725072505658591,-3.928745039826693,-0.75,3.479220248166671e-4,0.23313535844195693,30.21905640515592,85.40257200174021,-1.6531228764674446,84.26,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-0.818462492670675,1.0000000273873706,FALSE,5.838761136797816,NA,NA
