Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Limonium magallufianum,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Limonium,magallufianum,NA,3.5,-3.6,-2.64,1.3445909793333323e-4,0.005814841734000088,39.58333333,99.13908176878036,-1.5,4.129235490380945,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-2.6399999993119208,3.6048220627841454,TRUE,0.26520696668204935,0.1,NA
Limonium magallufianum,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Limonium,magallufianum,NA,3.5,-3.6,-2.64,1.3445909793333323e-4,0.005814841734000088,39.58333333,99.13908176878036,-1.5,4.129235490380945,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-2.6399999993119208,3.6048220627841454,FALSE,0.33865344660870506,NA,NA
