Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Allocasuarina luehmannii,CGAIN,FALSE,TRUE,Posch & Bennett (2009),Allocasuarina,luehmannii,NA,16.65740352147852,-3.84,-2.35,6.185003269095237e-4,0.011594882134945984,25.5033557,52.70020438213978,-1.63,7.342064018317265,0.38,-36.5833333333333,143.883333333333,140,15.03,469.52,-2.349999997416692,2.2768298034170282,TRUE,0.6122936933664905,0.1,25.641649240413077
Allocasuarina luehmannii,CGAIN,FALSE,TRUE,Posch & Bennett (2009),Allocasuarina,luehmannii,NA,16.65740352147852,-3.84,-2.35,6.185003269095237e-4,0.011594882134945984,25.5033557,52.70020438213978,-1.63,7.342064018317265,0.38,-36.5833333333333,143.883333333333,140,15.03,469.52,-2.349999997416692,2.2768298034170282,FALSE,0.9609831568402732,NA,9.844762814461593
