Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Quercus ilex,PROFITMAX,FALSE,TRUE,Epron and Dreyer (1990),Quercus,ilex,NA,18.151210164995486,-7.5624592586174435,-5.008994225652107,4.056537397962976e-4,5.377518095861149e-4,25.513731530347155,51.67348341677997,-2.9048218334970723,2.708044766455388,NA,42.24833333333335,1.5,1075,9.163,958.3899999999999,-5.0089942169136705,2.713976433412449,TRUE,0.08813449617202695,0.1,NA
Quercus ilex,PROFITMAX,FALSE,TRUE,Epron and Dreyer (1990),Quercus,ilex,NA,18.151210164995486,-7.5624592586174435,-5.008994225652107,4.056537397962976e-4,5.377518095861149e-4,25.513731530347155,51.67348341677997,-2.9048218334970723,2.708044766455388,NA,42.24833333333335,1.5,1075,9.163,958.3899999999999,-5.0089942169136705,2.713976433412449,FALSE,0.10159971875431431,NA,NA
