Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Olea europaea var. Meski,CMAX,FALSE,TRUE,Ennajeh et al. (2008),Olea,europaea,Meski,1634,1.35,33.891835,10.101385,30,19.5,218,Olea_europaea,15,-7.2,-3.8,-11.36666667,9.12,-7.199999940409177,2.4486275106428517,TRUE,0.3708802491788134,0.1,49.99992964158013
Olea europaea var. Meski,CMAX,FALSE,TRUE,Ennajeh et al. (2008),Olea,europaea,Meski,1634,1.35,33.891835,10.101385,30,19.5,218,Olea_europaea,15,-7.2,-3.8,-11.36666667,9.12,-7.199999940409177,2.4486275106428517,FALSE,0.4983318671908812,NA,0.2585540734727924
