Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Hypericum balearicum,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Hypericum,balearicum,NA,4,-4.225123805844912,-3.3146917644993916,3.54e-4,1.8e-4,38.64397272592366,94.6959421459853,-2.3204963826798535,0.54,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.3146917440870602,4.607034352119047,TRUE,0.38226817857754003,0.1,NA
Hypericum balearicum,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Hypericum,balearicum,NA,4,-4.225123805844912,-3.3146917644993916,3.54e-4,1.8e-4,38.64397272592366,94.6959421459853,-2.3204963826798535,0.54,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.3146917440870602,4.607034352119047,FALSE,0.5154552852406369,NA,NA
