Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Eucalyptus populnea,PROFITMAX,FALSE,TRUE,Kelly et al. (2016),Eucalyptus,populnea,NA,7.044379426129426,-5.872740924,-3.9171666665,3.1985220465714467e-4,5.871062586556556e-4,20.625155265,82.96284756116813,-2.6350924090000003,4.733536041872501,NA,NA,NA,NA,18.8,370.6,-3.917166671145776,2.7609469188916003,TRUE,0.36348508370359667,0.1,NA
Eucalyptus populnea,PROFITMAX,FALSE,TRUE,Kelly et al. (2016),Eucalyptus,populnea,NA,7.044379426129426,-5.872740924,-3.9171666665,3.1985220465714467e-4,5.871062586556556e-4,20.625155265,82.96284756116813,-2.6350924090000003,4.733536041872501,NA,NA,NA,NA,18.8,370.6,-3.917166671145776,2.7609469188916003,FALSE,0.579265541822046,NA,NA
