Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Diplotaxis ibicensis,CGAIN,FALSE,TRUE,Galmes et al. (2007),Diplotaxis,ibicensis,NA,6,-4.483737917297474,-3.9210596109264366,2.9e-4,6.9e-5,67.94645307038057,91.56807358288927,-2.8465003267891515,0.31,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.9210596078464315,8.337762153198753,TRUE,0.30111616055083146,0.1,16.448530609705482
Diplotaxis ibicensis,CGAIN,FALSE,TRUE,Galmes et al. (2007),Diplotaxis,ibicensis,NA,6,-4.483737917297474,-3.9210596109264366,2.9e-4,6.9e-5,67.94645307038057,91.56807358288927,-2.8465003267891515,0.31,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.9210596078464315,8.337762153198753,FALSE,0.3177924821374749,NA,11.850532653487443
