Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Pseudotsuga menziesii,PROFITMAX,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,menziesii,NA,26.002152639232794,-5.402955323072145,-3.9454486574751346,7.462607504772241e-4,0.13379028456015515,38.1186133273577,70.93311314288826,-2.412672365344667,2.552136049412951,0.25,46.5833333333333,-121.833333333333,300,6.25,2238,-3.9454486886432028,3.5563369804556553,TRUE,0.07920980538500806,0.1,NA
Pseudotsuga menziesii,PROFITMAX,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,menziesii,NA,26.002152639232794,-5.402955323072145,-3.9454486574751346,7.462607504772241e-4,0.13379028456015515,38.1186133273577,70.93311314288826,-2.412672365344667,2.552136049412951,0.25,46.5833333333333,-121.833333333333,300,6.25,2238,-3.9454486886432028,3.5563369804556553,FALSE,0.1240544435178312,NA,NA
