Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Limonium magallufianum,PHYDRO,FALSE,TRUE,Galmes et al. (2007),NA,1625,Limonium,magallufianum,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,Limonium_magallufianum,6.462635650793655,-1.7855846592347069,-0.5599009691832089,-4.181623673900363,20.883979257918345,2.3691050624905454,1.2085039966908029,6.897051023222658e-4,70.02948587922462,-1.785584659820528,1.3138826522053937,TRUE,0.6058393455561091,0.095,4.148774454414059
Limonium magallufianum,PHYDRO,FALSE,TRUE,Galmes et al. (2007),NA,1625,Limonium,magallufianum,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,Limonium_magallufianum,6.462635650793655,-1.7855846592347069,-0.5599009691832089,-4.181623673900363,20.883979257918345,2.3691050624905454,1.2085039966908029,6.897051023222658e-4,70.02948587922462,-1.785584659820528,1.3138826522053937,FALSE,0.948095527529037,NA,2.9872723137527895
