Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Populus tremula,PROFITMAX,FALSE,TRUE,Salmon et al. (2020),Populus,tremula,NA,8.274350423280426,-4.464175263337273,-3.0634444443333333,5.180065928857186e-4,7.219220583783079e-4,34.7482338168526,85.88004674426969,-2.5200683412618075,1.4087480760506899,0.98,60.23,25.02,20,5.6,603,-3.063444433062547,2.9692455425256497,TRUE,0.4074483915467416,0.1,NA
Populus tremula,PROFITMAX,FALSE,TRUE,Salmon et al. (2020),Populus,tremula,NA,8.274350423280426,-4.464175263337273,-3.0634444443333333,5.180065928857186e-4,7.219220583783079e-4,34.7482338168526,85.88004674426969,-2.5200683412618075,1.4087480760506899,0.98,60.23,25.02,20,5.6,603,-3.063444433062547,2.9692455425256497,FALSE,0.6795505364237961,NA,NA
