Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Quercus suber,CMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,suber,NA,1607,NA,39.55,-4.73333333333333,600,12.757,785.5,Quercus_suber,21.085256547619046,-5.2,-3.7,-5.831172000384977,63.3,2.718021599242871,7.178649544750019e-4,1.9096913440000163e-4,100.28367644657612,-5.200000012443029,9.759596326772936,TRUE,0.4188265984165587,0.1,59.97438098618736
Quercus suber,CMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,suber,NA,1607,NA,39.55,-4.73333333333333,600,12.757,785.5,Quercus_suber,21.085256547619046,-5.2,-3.7,-5.831172000384977,63.3,2.718021599242871,7.178649544750019e-4,1.9096913440000163e-4,100.28367644657612,-5.200000012443029,9.759596326772936,FALSE,0.5055632688834726,NA,0.1684739279838913
