Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Quercus suber,PROFITMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,suber,NA,8.061033333333352,-6.3540705900286865,-3.630389650649739,3.752541356999991e-4,0.5825365667976115,23.809600601037936,76.36888883897987,-0.8080085474714971,4.5759024535140584,NA,39.55,-4.73333333333333,600,12.757,785.5,-3.630389625990793,1.9973954508616778,TRUE,1.573484272716256,0.1,NA
Quercus suber,PROFITMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,suber,NA,8.061033333333352,-6.3540705900286865,-3.630389650649739,3.752541356999991e-4,0.5825365667976115,23.809600601037936,76.36888883897987,-0.8080085474714971,4.5759024535140584,NA,39.55,-4.73333333333333,600,12.757,785.5,-3.630389625990793,1.9973954508616778,FALSE,3.213659142810214,NA,NA
