Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Pseudotsuga macrocarpa,PROFITMAX,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,macrocarpa,NA,30,-4.0069319692775585,-3.29388803571986,2.64e-4,9.9e-5,64.14811136334416,71.9,-2.5533110132016774,0.375,0.25,34.3333333333333,-116.166666666667,1315,20.65,76.5,-3.2938880271759166,5.7055991267959865,TRUE,0.05798270368210352,0.1,NA
Pseudotsuga macrocarpa,PROFITMAX,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,macrocarpa,NA,30,-4.0069319692775585,-3.29388803571986,2.64e-4,9.9e-5,64.14811136334416,71.9,-2.5533110132016774,0.375,0.25,34.3333333333333,-116.166666666667,1315,20.65,76.5,-3.2938880271759166,5.7055991267959865,FALSE,0.09427228597265408,NA,NA
