Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Ficus tikoua,CGAIN,FALSE,FALSE,Liu et al. (2011),Ficus,tikoua,NA,1621,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Ficus_tikoua,19.4983155,-1.60130840503438,-1.01582371915873,-2.27873089460932,59.3436366433448,-1.6013083945707232,3.1691067126577037,TRUE,4.060670996090501,0.1,15.854148680758591
Ficus tikoua,CGAIN,FALSE,FALSE,Liu et al. (2011),Ficus,tikoua,NA,1621,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Ficus_tikoua,19.4983155,-1.60130840503438,-1.01582371915873,-2.27873089460932,59.3436366433448,-1.6013083945707232,3.1691067126577037,FALSE,9.47879047644419,NA,3.7925644704955945
