Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Pteroceltis tatarinowii,PROFITMAX,FALSE,FALSE,Liu et al. (2010),Pteroceltis,tatarinowii,NA,34,-4.661820584769402,-1.377837817355827,5.396428831180919e-4,0.0016506,23.398205447272453,70.19116315342026,-0.3780167265865948,6.856623790813479,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-1.4256003700082875,1.0000000006300858,TRUE,1.45369036875753,0.1,NA
Pteroceltis tatarinowii,PROFITMAX,FALSE,FALSE,Liu et al. (2010),Pteroceltis,tatarinowii,NA,34,-4.661820584769402,-1.377837817355827,5.396428831180919e-4,0.0016506,23.398205447272453,70.19116315342026,-0.3780167265865948,6.856623790813479,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,-1.4256003700082875,1.0000000006300858,FALSE,2.2202414516460838,NA,NA
