Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Pteroceltis tatarinowii,CMAX,FALSE,FALSE,Liu et al. (2010),Pteroceltis,tatarinowii,NA,1618,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Pteroceltis_tatarinowii,20,-0.926065038985084,-0.34856551918490497,-1.68434081164453,55.964263487607404,5.537406198937685,8.747221659333319e-4,1.0188616415714384e-4,111.5388273702026,-0.9260650262097276,1.8690758355833075,TRUE,7.617201351614063,0.1,7.328740289785095
Pteroceltis tatarinowii,CMAX,FALSE,FALSE,Liu et al. (2010),Pteroceltis,tatarinowii,NA,1618,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Pteroceltis_tatarinowii,20,-0.926065038985084,-0.34856551918490497,-1.68434081164453,55.964263487607404,5.537406198937685,8.747221659333319e-4,1.0188616415714384e-4,111.5388273702026,-0.9260650262097276,1.8690758355833075,FALSE,22.687186847322728,NA,1.6218542056849254
