Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Lysimachia minoricensis,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Lysimachia,minoricensis,NA,12.378420952380953,-4.42,-3.45,3.745306258000044e-4,0.037323344021940666,39.17525773,93.26409679244983,-1.84,3.270765791911847,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.4499999958038448,4.512547053071659,TRUE,0.274865529452389,0.1,NA
Lysimachia minoricensis,PROFITMAX,FALSE,TRUE,Galmes et al. (2007),Lysimachia,minoricensis,NA,12.378420952380953,-4.42,-3.45,3.745306258000044e-4,0.037323344021940666,39.17525773,93.26409679244983,-1.84,3.270765791911847,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,-3.4499999958038448,4.512547053071659,FALSE,0.4263532394569823,NA,NA
