Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Helianthus annuus,PHYDRO,FALSE,TRUE,Tezara et al. (2008),Helianthus,annuus,NA,1622,NA,NA,NA,NA,NA,NA,Helianthus_annuus,2,-3.05,-1.87,-4.33688000815018,42.25,-3.049999998201522,3.1761650031481286,TRUE,2.102503825342246,0.1,2.3778883852035717
Helianthus annuus,PHYDRO,FALSE,TRUE,Tezara et al. (2008),Helianthus,annuus,NA,1622,NA,NA,NA,NA,NA,NA,Helianthus_annuus,2,-3.05,-1.87,-4.33688000815018,42.25,-3.049999998201522,3.1761650031481286,FALSE,2.4785852933877677,NA,1.8299532413365052
