Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Quercus coccifera,PROFITMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,coccifera,NA,25,-5.118844383867897,-3.3892222223333337,3.5990437086508146e-4,0.004630663070472181,62.68954064121529,54.64502404722866,-2.815380981861756,3.0122927349761612,NA,41.8166666666667,-0.5,620,13.36,463.3,-3.3892222264835463,2.7115613684998783,TRUE,0.487164995325213,0.1,NA
Quercus coccifera,PROFITMAX,FALSE,TRUE,Peguero-Pina et al. (2009),Quercus,coccifera,NA,25,-5.118844383867897,-3.3892222223333337,3.5990437086508146e-4,0.004630663070472181,62.68954064121529,54.64502404722866,-2.815380981861756,3.0122927349761612,NA,41.8166666666667,-0.5,620,13.36,463.3,-3.3892222264835463,2.7115613684998783,FALSE,0.6823590553012129,NA,NA
