Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma,p50_opt,b_opt
Pinus sylvestris,CMAX,FALSE,TRUE,Salmon et al. (2020),Pinus,sylvestris,NA,1608,0.75,60.23,25.02,20,5.6,603,Pinus_sylvestris,35.201376787028686,-3.09,-2.62,-3.789805250968344,69.3,0.7803654851674279,2.7718282000929387e-4,6.258843445304006e-4,54.158582970008794,-3.089999985008403,5.476800065869867,TRUE,2.3043407484007874,0.15362030629723014,5.089064220474086,-0.8811620559482393,2.2215525270453225
