Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Rosa cymosa,PROFITMAX,FALSE,FALSE,Liu et al. (2010),Rosa,cymosa,NA,1620,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Rosa_cymosa,5,-2.28210734097677,-0.63774261590916,-4.35971471211151,28.5529892169776,-2.282107349319909,1.7272372283576107,TRUE,0.666914057104143,0.06295638950413043,NA
