Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma,p50_opt,b_opt
Lysimachia minoricensis,CMAX,FALSE,TRUE,Galmes et al. (2007),Lysimachia,minoricensis,NA,1633,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,Lysimachia_minoricensis,0.8,-1.857574381308247,-0.5833170244114753,-2.948859277740317,33.1570947653408,2.8808308627507473,0.0016112438611733193,0.0013204111653633455,102.34780951615551,-1.8575743768705513,2.4192597294958444,TRUE,12.483926045792714,0.11624171599836246,16.504159094408806,-0.8902050437071467,1.1675347018778213
