Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma,p50_opt,b_opt
Platycarya longipes,CGAIN,FALSE,FALSE,Liu et al. (2010),NA,1617,Platycarya,longipes,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Platycarya_longipes,15,-1.25167100212903,-0.8157349049395536,-3.16693552054019,54.05039570470894,4.0707019789484695,6.886488795189245e-4,3.1047778874937774e-4,85.25340064112241,-1.2516710161840265,1.204429001295997,TRUE,0.9085732836463063,0.11991132668502406,3.4291577049223796,-1.1965516356956416,1.6385584684778838
