Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma,p50_opt,b_opt
Quercus petraea,SOX2,FALSE,TRUE,Epron and Dreyer (1990),NA,1612,Quercus,petraea,NA,48.77,6.33,240,10.28,723.34,Quercus_petraea,35.843457666666666,-3.3,-2.5,-4.3045955625684575,27.1,3.2649601334137244,0.1170701732417833,4.243272225550943e-4,78.5408369206435,-3.299999972097675,4.206992290621066,TRUE,0.2801381583224841,NA,2.684284681437383,-0.6362249863410652,1.092549186399807
