Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Pseudotsuga macrocarpa,CGAIN,FALSE,TRUE,Grieu et al. (1988),NA,1601,Pseudotsuga,macrocarpa,0.25,34.3333333333333,-116.166666666667,1315,20.65,76.5,Pseudotsuga_macrocarpa,70.76314015204868,-3.798145424182211,-2.57739976787248,-5.024157574758023,45.44823443254283,0.479721653205386,1.3464687888274944e-4,5.900876069133271e-4,45.78871345841443,-3.7981454309294156,3.9966887044537276,TRUE,0.07024639961882037,0.11590415825465211,2.753735136835317
Pseudotsuga macrocarpa,CGAIN,FALSE,TRUE,Grieu et al. (1988),NA,1601,Pseudotsuga,macrocarpa,0.25,34.3333333333333,-116.166666666667,1315,20.65,76.5,Pseudotsuga_macrocarpa,70.76314015204868,-3.798145424182211,-2.57739976787248,-5.024157574758023,45.44823443254283,0.479721653205386,1.3464687888274944e-4,5.900876069133271e-4,45.78871345841443,-3.7981454309294156,3.9966887044537276,FALSE,0.07024639961882037,NA,2.753735136835317
