Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Glycine max,CMAX,FALSE,TRUE,Liu et al. (2005),Glycine,max,NA,1604,NA,NA,NA,NA,NA,NA,Glycine_max,11.498804666666661,-1.8964674234029788,-0.7498671450724139,-4.124648350094546,24.06958975660784,2.117691779382037,2.5505864416007994e-4,4.862378003416697e-4,81.65880953315906,-1.8964674206366807,1.4389585277021375,TRUE,6.394714129519264,0.14899712788398295,4.946363926583945
Glycine max,CMAX,FALSE,TRUE,Liu et al. (2005),Glycine,max,NA,1604,NA,NA,NA,NA,NA,NA,Glycine_max,11.498804666666661,-1.8964674234029788,-0.7498671450724139,-4.124648350094546,24.06958975660784,2.117691779382037,2.5505864416007994e-4,4.862378003416697e-4,81.65880953315906,-1.8964674206366807,1.4389585277021375,FALSE,6.394714129519264,NA,4.946363926583945
