Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Pyracantha fortuneana,CMAX,FALSE,FALSE,Liu et al. (2010),NA,1619,Pyracantha,fortuneana,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Pyracantha_fortuneana,3,-6.206191079146101,-4.489689391081512,-7.403826132120198,30.576660588754166,4.028623028205429,0.38939964507729485,3.023918874833325e-4,143.0490386630879,-6.206191050309533,6.33639039294612,TRUE,0.3429208137827455,0.13605201162437186,0.16118352301862315
Pyracantha fortuneana,CMAX,FALSE,FALSE,Liu et al. (2010),NA,1619,Pyracantha,fortuneana,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Pyracantha_fortuneana,3,-6.206191079146101,-4.489689391081512,-7.403826132120198,30.576660588754166,4.028623028205429,0.38939964507729485,3.023918874833325e-4,143.0490386630879,-6.206191050309533,6.33639039294612,FALSE,0.3429208137827455,NA,0.16118352301862315
