Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Cistus albidus,CGAIN,FALSE,TRUE,Galmes et al. (2007),Cistus,albidus,NA,1624,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,Cistus_albidus,1,-3.60551245413725,-1.69086991971175,-5.34395261002561,26.5745423850478,-3.6055124418873508,2.8412925337702597,TRUE,0.6975708334682357,0.1444930900742181,5.044509277885932
Cistus albidus,CGAIN,FALSE,TRUE,Galmes et al. (2007),Cistus,albidus,NA,1624,NA,39.4666666666667,2.51666666666667,100,17.75,562.21,Cistus_albidus,1,-3.60551245413725,-1.69086991971175,-5.34395261002561,26.5745423850478,-3.6055124418873508,2.8412925337702597,FALSE,0.6975708334682357,NA,5.044509277885932
