Species,scheme,dpsi,inst,source,genus,species,subsp,Height.max..m.,P88..MPa.,P50..MPa.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Slope,SLA..cm2.g.1.,P12..MPa.,Ks..kg.m.1.MPa.1.s.1.,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,P50,b,acclimation,K.scale,alpha,gamma
Quercus petraea,PROFITMAX,FALSE,TRUE,Epron and Dreyer (1990),Quercus,petraea,NA,3.6666666666666665,-5.2062169313333335,-3.768333333333333,8.877433330634948e-4,0.0012427709428267215,30.52366705,47.59995925130552,-2.3804497353333334,1.264884440820845,NA,48.77,6.33,240,10.28,723.34,-3.768333309793122,3.459102209884465,TRUE,0.11568359375000002,NA,NA
Quercus petraea,PROFITMAX,FALSE,TRUE,Epron and Dreyer (1990),Quercus,petraea,NA,3.6666666666666665,-5.2062169313333335,-3.768333333333333,8.877433330634948e-4,0.0012427709428267215,30.52366705,47.59995925130552,-2.3804497353333334,1.264884440820845,NA,48.77,6.33,240,10.28,723.34,-3.768333309793122,3.459102209884465,FALSE,0.07679428757971002,NA,NA
