Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Betula pendula,CGAIN,FALSE,TRUE,Salmon et al. (2020),Betula,pendula,NA,1610,0.55,60.23,25.02,20,5.6,603,Betula_pendula,23.442938333333334,-2.01,-1.7,-2.6403791265315224,93.8001873134737,1.7749433577446985,2.6528689045833743e-4,2.4287311370166386e-4,75.9976244094257,-2.009999997604059,4.098619213727595,TRUE,0.36987693320688975,0.1570367987109684,2.257855696041139
Betula pendula,CGAIN,FALSE,TRUE,Salmon et al. (2020),Betula,pendula,NA,1610,0.55,60.23,25.02,20,5.6,603,Betula_pendula,23.442938333333334,-2.01,-1.7,-2.6403791265315224,93.8001873134737,1.7749433577446985,2.6528689045833743e-4,2.4287311370166386e-4,75.9976244094257,-2.009999997604059,4.098619213727595,FALSE,0.36987693320688975,NA,2.257855696041139
