Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Platycarya longipes,SOX,FALSE,FALSE,Liu et al. (2010),Platycarya,longipes,NA,1617,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Platycarya_longipes,15,-1.25167100212903,-0.840017508427533,-3.16693552054019,57.120439143708566,3.275132809117079,8.61344266934158e-4,3.419838743649605e-4,90.02786338916542,-1.2516710161840265,1.204429001295997,TRUE,4.516889419501722,0.07251725713576962,NA
Platycarya longipes,SOX,FALSE,FALSE,Liu et al. (2010),Platycarya,longipes,NA,1617,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Platycarya_longipes,15,-1.25167100212903,-0.840017508427533,-3.16693552054019,57.120439143708566,3.275132809117079,8.61344266934158e-4,3.419838743649605e-4,90.02786338916542,-1.2516710161840265,1.204429001295997,FALSE,4.516889419501722,NA,NA
