Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Quercus coccifera,SOX2,FALSE,TRUE,Peguero-Pina et al. (2009),NA,1605,Quercus,coccifera,NA,41.8166666666667,-0.5,620,13.36,463.3,Quercus_coccifera,20.699614285714286,-5.989449759650126,-3.29946548117192,-6.721679579363778,34.3066406280531,1.4408299630719537,5.788841745499935e-4,2.797497183575417e-4,77.91623234145464,-5.989449769255776,9.693668495955333,TRUE,0.1539613598865387,0.10687157368203591,1.0303763441307408
Quercus coccifera,SOX2,FALSE,TRUE,Peguero-Pina et al. (2009),NA,1605,Quercus,coccifera,NA,41.8166666666667,-0.5,620,13.36,463.3,Quercus_coccifera,20.699614285714286,-5.989449759650126,-3.29946548117192,-6.721679579363778,34.3066406280531,1.4408299630719537,5.788841745499935e-4,2.797497183575417e-4,77.91623234145464,-5.989449769255776,9.693668495955333,FALSE,0.1539613598865387,NA,1.0303763441307408
