Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Ficus tikoua,SOX2,FALSE,FALSE,Liu et al. (2011),NA,1621,Ficus,tikoua,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Ficus_tikoua,20.657356,-1.57576143099983,-0.9708869724637963,-2.2560124488466484,62.605891167178925,4.871365266879435,0.0010970198204480934,1.5002492934714277e-4,107.3557653922943,-1.5757614233278168,3.1155673261808876,TRUE,4.823166670259074,0.1254756381706744,1.1223971698127995
Ficus tikoua,SOX2,FALSE,FALSE,Liu et al. (2011),NA,1621,Ficus,tikoua,NA,26.4333333333333,106.683333333333,1147,15.605,1081.44,Ficus_tikoua,20.657356,-1.57576143099983,-0.9708869724637963,-2.2560124488466484,62.605891167178925,4.871365266879435,0.0010970198204480934,1.5002492934714277e-4,107.3557653922943,-1.5757614233278168,3.1155673261808876,FALSE,4.823166670259074,NA,1.1223971698127995
