Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Pseudotsuga menziesii,PHYDRO,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,menziesii,NA,1600,0.25,46.5833333333333,-121.833333333333,300,6.25,2238,Pseudotsuga_menziesii,77.2763235159849,-4.82,-2.7,-5.9468170574982,34,-4.820000005331622,5.321980102306828,TRUE,0.04941985546563015,0.14513737754083206,0.011941221314889876
Pseudotsuga menziesii,PHYDRO,FALSE,TRUE,Grieu et al. (1988),Pseudotsuga,menziesii,NA,1600,0.25,46.5833333333333,-121.833333333333,300,6.25,2238,Pseudotsuga_menziesii,77.2763235159849,-4.82,-2.7,-5.9468170574982,34,-4.820000005331622,5.321980102306828,FALSE,0.04941985546563015,NA,0.011941221314889876
