Species,scheme,dpsi,inst,source,subsp,ID,genus,species,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,Ks..kg.m.1.MPa.1.s.1.,KL..kg.m.1.MPa.1.s.1.,Huber.value,SLA..cm2.g.1.,P50,b,acclimation,K.scale,alpha,gamma
Betula pendula,SOX,FALSE,TRUE,Salmon et al. (2020),NA,1610,Betula,pendula,0.55,60.23,25.02,20,5.6,603,Betula_pendula,24.048141,-2.01,-1.7,-2.579837008890881,101.89258328036473,8.700511613902092,2.484305008173852e-4,2.539521377884109e-4,74.06151237074312,-2.010000000272869,4.479532712954445,TRUE,0.3705733832951262,0.11544875462455242,NA
Betula pendula,SOX,FALSE,TRUE,Salmon et al. (2020),NA,1610,Betula,pendula,0.55,60.23,25.02,20,5.6,603,Betula_pendula,24.048141,-2.01,-1.7,-2.579837008890881,101.89258328036473,8.700511613902092,2.484305008173852e-4,2.539521377884109e-4,74.06151237074312,-2.010000000272869,4.479532712954445,FALSE,0.3705733832951262,NA,NA
