Species,scheme,dpsi,inst,source,genus,species,subsp,ID,Height.actual..m.,Latitude,Longitude,Altitude..m.,MATbest,PPTbest,taxon,Height.max..m.,P50..MPa.,P12..MPa.,P88..MPa.,Slope,P50,b,acclimation,K.scale,alpha,gamma
Quercus ilex,PHYDRO,FALSE,TRUE,Epron and Dreyer (1990),Quercus,ilex,NA,1614,NA,44.18,5.25,1200,6.476,1104.6,Quercus_ilex,16.0487380606061,-6.88,-4.3,-8.09434551329292,20.4,-6.88000000720162,6.878335040427226,TRUE,0.04922956996202757,0.13992362057538524,0.013806933576146483
Quercus ilex,PHYDRO,FALSE,TRUE,Epron and Dreyer (1990),Quercus,ilex,NA,1614,NA,44.18,5.25,1200,6.476,1104.6,Quercus_ilex,16.0487380606061,-6.88,-4.3,-8.09434551329292,20.4,-6.88000000720162,6.878335040427226,FALSE,0.04922956996202757,NA,0.013806933576146483
